Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080532,36,,Aggregated,13.200000,1.900000,50,89,130,180,300,410,470,500,540,540,540,214,34,47,105.98282429915156,3.6978999996790662,536.2972000002628,8751.934579439252
1776080533,38,,Aggregated,14.300000,2.100000,53,99,140,190,300,400,470,500,540,540,540,233,37,53,109.78493304731941,3.6978999996790662,536.2972000002628,8734.472103004291
1776080534,40,,Aggregated,15.000000,2.300000,62,130,190,250,320,400,450,500,540,540,540,255,39,62,122.40885803929653,3.6978999996790662,536.2972000002628,8785.63137254902
1776080535,42,,Aggregated,16.700000,2.500000,71,150,230,270,340,430,520,550,600,600,600,282,44,70,137.34007198586983,3.6978999996790662,599.6645999985049,8753.297872340425
1776080536,44,,Aggregated,17.700000,2.800000,82,190,260,300,390,490,530,550,600,600,600,303,46,82,153.11773267329963,3.6978999996790662,599.6645999985049,8806.260726072607
1776080537,46,,Aggregated,18.700000,3.000000,94,220,290,320,420,490,540,550,600,600,600,324,48,92,166.0177663580265,3.6978999996790662,599.6645999985049,8821.364197530864
1776080538,48,,Aggregated,19.900000,3.000000,110,250,320,340,470,540,580,600,630,630,630,353,50,110.0,188.40833796032328,3.6978999996790662,631.5374999976484,8879.220963172804
1776080539,50,,Aggregated,20.100000,3.100000,140,270,330,370,470,530,580,600,630,630,630,376,51,140.0,197.30827579786956,3.6978999996790662,631.5374999976484,8893.550531914894
1776080540,52,,Aggregated,21.100000,2.800000,150,290,340,390,490,550,600,620,630,630,630,400,56,150.0,207.57800575007423,3.6978999996790662,631.5374999976484,8864.02
1776080541,54,,Aggregated,22.400000,2.800000,180,310,380,420,550,600,810,890,950,950,950,427,59,180.0,233.45878946139797,3.6978999996790662,947.6969999959692,8856.47775175644
1776080542,56,,Aggregated,22.600000,2.700000,200,330,410,460,580,740,880,900,1000,1000,1000,452,62,200.0,255.36716017702815,3.6978999996790662,1000.9037999989232,8859.185840707965
1776080543,58,,Aggregated,23.200000,3.000000,230,350,450,510,630,810,890,910,1000,1000,1000,478,65,230.0,275.69533598327484,3.6978999996790662,1000.9037999989232,8837.751046025105
1776080544,60,,Aggregated,24.100000,2.800000,250,380,470,540,710,870,990,1000,1100,1100,1100,502,67,240.0,298.44680219124047,3.6978999996790662,1095.8787999989,8844.930278884462
1776080545,60,,Aggregated,23.700000,2.800000,270,410,520,580,800,900,1000,1100,1300,1300,1300,537,70,270.0,325.34083314709324,3.6978999996790662,1267.3061999958009,8863.95530726257
1776080546,60,,Aggregated,24.200000,2.900000,280,420,540,580,800,900,1000,1100,1300,1300,1300,563,73,280.0,332.15458916517167,3.6978999996790662,1267.3061999958009,8868.843694493784
1776080547,60,,Aggregated,24.700000,2.800000,290,450,560,600,820,910,1000,1100,1300,1300,1300,583,75,290.0,345.41733893652946,3.6978999996790662,1267.3061999958009,8893.71012006861
1776080548,60,,Aggregated,25.000000,2.600000,320,490,590,660,860,990,1100,1200,1400,1400,1400,623,80,320.0,374.5858173355005,3.6978999996790662,1350.064600002952,8915.136436597111
