Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775918551,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775918552,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775918553,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775918554,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775918555,5,,Aggregated,0.000000,0.000000,150,150,150,150,150,150,150,150,150,150,150,4,0,149.12639999965904,148.38769999914803,147.5053999965894,149.12639999965904,10499.0
1775918556,10,,Aggregated,0.000000,0.000000,150,150,190,230,280,280,280,280,280,280,280,22,0,140.0,138.86809999960613,22.2831999999471,277.5305000031949,9003.681818181818
1775918557,15,,Aggregated,0.000000,0.000000,230,280,350,370,430,450,540,540,540,540,540,41,0,230.0,232.23735853620073,22.2831999999471,541.911499996786,9013.439024390244
1775918558,20,,Aggregated,5.000000,0.000000,370,420,450,460,540,560,660,660,660,660,660,70,0,370.0,328.86816571408417,22.2831999999471,656.5661999993608,8940.942857142858
1775918559,25,,Aggregated,13.000000,0.000000,400,460,540,560,590,650,660,660,660,660,660,98,0,400.0,385.34032653055596,22.2831999999471,656.5661999993608,8867.479591836734
1775918560,30,,Aggregated,16.666667,0.000000,450,560,620,650,740,790,820,820,840,840,840,125,0,450.0,453.5768304000958,22.2831999999471,837.7067999972496,8832.344
1775918561,30,,Aggregated,18.000000,0.000000,550,630,660,700,790,820,840,900,1000,1000,1000,159,0,550.0,507.0690383650319,22.2831999999471,1011.5595000024769,8801.522012578616
1775918562,30,,Aggregated,20.200000,0.000000,570,650,700,740,810,900,980,1000,1000,1000,1000,197,0,570.0,547.3640071068814,22.2831999999471,1023.1941000020015,8665.162436548224
1775918563,30,,Aggregated,22.833333,0.000000,600,660,710,730,790,840,980,990,1000,1000,1000,228,0,600.0,565.2329684213137,22.2831999999471,1023.1941000020015,8701.438596491229
1775918564,30,,Aggregated,23.000000,0.000000,630,690,730,770,830,900,970,990,1000,1000,1000,264,0,630.0,590.1335219697571,22.2831999999471,1023.1941000020015,8613.977272727272
1775918565,30,,Aggregated,25.750000,0.000000,650,720,770,790,890,980,1100,1200,1200,1200,1200,295,0,650.0,623.4085325423976,22.2831999999471,1220.2615999995032,8622.518644067797
1775918566,30,,Aggregated,26.444444,0.000000,660,730,790,820,910,1000,1100,1200,1200,1200,1200,325,0,660.0,641.4188150769377,22.2831999999471,1220.2615999995032,8607.563076923077
1775918567,30,,Aggregated,26.500000,0.000000,680,750,790,830,910,1000,1100,1200,1200,1200,1200,358,0,680.0,655.7871874301273,22.2831999999471,1220.2615999995032,8568.539106145252
1775918568,30,,Aggregated,29.300000,0.000000,680,750,790,830,910,990,1100,1200,1200,1200,1200,391,0,680.0,661.7461728899965,22.2831999999471,1220.2615999995032,8542.544757033249
1775918569,30,,Aggregated,29.900000,0.000000,680,750,790,830,910,980,1100,1200,1200,1200,1200,428,0,680.0,665.1802257009001,22.2831999999471,1220.2615999995032,8529.532710280373
1775918570,30,,Aggregated,31.000000,0.000000,690,750,790,830,900,980,1100,1200,1200,1200,1200,455,0,690.0,669.6588004394921,22.2831999999471,1220.2615999995032,8517.714285714286
1775918571,30,,Aggregated,31.900000,0.000000,690,760,790,820,900,980,1100,1200,1200,1200,1200,491,0,690.0,675.0542537677236,22.2831999999471,1220.2615999995032,8511.501018329938
1775918572,30,,Aggregated,32.900000,0.000000,690,750,790,820,900,980,1100,1100,1200,1200,1200,522,0,690.0,676.131199233618,22.2831999999471,1220.2615999995032,8506.93295019157
1775918573,30,,Aggregated,32.100000,0.000000,700,760,790,820,890,980,1100,1100,1200,1200,1200,559,0,700.0,679.9620423970832,22.2831999999471,1220.2615999995032,8497.450805008944
1775918574,30,,Aggregated,33.000000,0.000000,710,760,800,820,890,980,1100,1200,1200,1200,1200,595,0,710.0,686.2269635293794,22.2831999999471,1220.2615999995032,8478.10924369748
